Company,Industry,Revenue,Employees,#job30,#job90,MonthlyCharge,TotalCharge,Churn
comp_3453,retail,49010,12252,9,24,235,1654,1
comp_3454,gov,73940,24647,8,71,164,580,0
comp_3455,consulting,10810,5405,6,93,721,5279,1
comp_3456,travel,51540,17180,3,29,499,644,1
comp_3457,energy,86570,43285,7,20,553,3200,0
comp_3458,finance,17320,5773,6,51,313,1471,0
comp_3459,consulting,89710,44855,5,59,562,3123,1
comp_3460,retail,88930,44465,6,38,464,1784,1
comp_3461,health,45400,15133,5,36,1145,4672,0
comp_3462,finance,9760,4880,4,68,130,156,1
comp_3463,gov,77750,19438,3,27,1013,7646,1
comp_3464,travel,52100,17367,9,28,425,3566,0
comp_3465,gov,98190,24548,3,39,973,3257,1
comp_3466,energy,49420,16473,3,53,1144,5245,1
comp_3467,gov,43140,14380,5,55,601,638,0
comp_3468,retail,90850,45425,7,49,543,649,1
comp_3469,retail,18550,9275,6,89,1008,1387,1
comp_3470,finance,41120,20560,3,31,1116,5211,1
comp_3471,consulting,68370,17092,4,92,854,2204,1
comp_3472,health,7310,3655,6,25,1020,4755,0
comp_3473,energy,57200,14300,3,11,1184,11113,1
comp_3474,energy,51970,25985,9,99,182,221,0
comp_3475,finance,71100,17775,3,79,307,1097,1
comp_3476,service,11820,3940,8,46,939,1674,0
comp_3477,gov,71590,35795,5,64,568,783,0
comp_3478,gov,53260,13315,6,61,247,251,0
comp_3479,consulting,910,228,9,35,1051,4573,1
comp_3480,IT,71050,23683,7,27,726,1297,1
comp_3481,energy,68360,34180,3,59,228,251,1
comp_3482,finance,4710,2355,3,44,745,997,1
comp_3483,finance,19400,4850,3,17,766,5555,1
comp_3484,health,33450,8362,6,17,222,1942,1
comp_3485,retail,74260,37130,3,44,1165,8918,1
comp_3486,health,22330,7443,5,74,631,2157,0
comp_3487,gov,60420,20140,8,33,581,4861,0
comp_3488,consulting,14980,4993,7,53,1157,1256,1
comp_3489,health,20870,6957,9,21,1002,3616,0
comp_3490,retail,54950,18317,7,40,1173,4668,1
comp_3491,consulting,10460,3487,7,28,625,2879,1
comp_3492,consulting,34860,11620,7,43,322,1796,1
comp_3493,consulting,60500,15125,4,50,1121,2623,1
comp_3494,IT,56060,18687,4,20,1180,6182,1
comp_3495,gov,63610,21203,6,97,849,1624,0
comp_3496,travel,40880,10220,4,27,482,2454,1
comp_3497,energy,61730,30865,5,23,499,3384,0
comp_3498,retail,66210,33105,5,96,890,1510,1
comp_3499,retail,25140,6285,9,75,176,1372,1
comp_3500,travel,74980,18745,6,45,1038,1436,0
comp_3501,service,64340,32170,9,26,742,1088,0
comp_3502,travel,91310,22828,7,59,254,409,0
comp_3503,gov,61760,20587,8,31,1090,1386,0
comp_3504,consulting,16750,8375,5,86,511,786,1
comp_3505,service,76660,25553,9,16,1085,1275,1
comp_3506,IT,89350,44675,3,81,206,655,1
comp_3507,health,15930,7965,4,21,1031,3625,1
comp_3508,IT,11120,2780,4,85,239,324,1
comp_3509,IT,77700,25900,9,94,690,1047,1
comp_3510,energy,13190,3298,8,23,1092,2263,0
comp_3511,health,75510,18878,4,63,650,3702,1
comp_3512,energy,33650,11217,5,53,778,797,0
comp_3513,health,19120,6373,6,39,174,634,0
comp_3514,gov,3200,800,7,71,241,455,0
comp_3515,health,15610,5203,5,12,1156,1325,1
comp_3516,energy,81980,20495,9,82,343,409,0
comp_3517,energy,32130,10710,8,16,184,1248,1
comp_3518,IT,97430,32477,7,51,621,835,1
comp_3519,IT,40270,10068,9,68,1066,3987,1
comp_3520,consulting,61240,30620,7,24,594,930,1
comp_3521,retail,61430,20477,4,45,1092,3074,1
comp_3522,retail,23150,7717,9,17,367,1685,1
comp_3523,retail,47860,23930,9,72,375,519,1
comp_3524,energy,83400,41700,8,48,311,924,0
comp_3525,finance,55650,13912,9,66,763,4644,0
comp_3526,consulting,92370,30790,9,67,121,740,1
comp_3527,retail,77080,19270,6,97,971,6380,1
comp_3528,finance,95700,23925,3,68,426,1101,1
comp_3529,gov,26170,13085,3,55,640,2928,1
comp_3530,travel,23500,7833,8,90,495,779,0
comp_3531,energy,29980,9993,7,58,235,650,0
comp_3532,finance,70890,23630,4,25,488,827,1
comp_3533,retail,50540,16847,9,12,889,3497,1
comp_3534,gov,80670,40335,4,37,548,1280,1
comp_3535,health,82340,20585,3,32,982,1877,1
comp_3536,gov,55860,13965,5,75,391,3075,0
comp_3537,health,97840,32613,9,66,310,1206,0
comp_3538,energy,55580,27790,8,14,791,2498,1
comp_3539,travel,24630,12315,7,62,375,559,0
comp_3540,service,55370,27685,7,93,418,445,0
comp_3541,finance,4190,2095,8,47,1014,7153,0
comp_3542,service,76170,25390,7,27,1124,1247,0
comp_3543,consulting,91610,45805,5,69,628,1879,1
comp_3544,gov,69030,23010,5,56,262,697,0
comp_3545,service,7450,3725,7,13,769,1445,1
comp_3546,consulting,69790,17448,9,27,159,373,1
comp_3547,service,86540,43270,8,92,486,3335,0
comp_3548,travel,840,280,6,83,158,555,0
comp_3549,gov,49470,12368,6,51,833,970,0
comp_3550,finance,46830,23415,8,56,510,824,0
comp_3551,service,97850,32617,3,16,410,1310,1
comp_3552,health,91700,30567,4,67,1179,2038,1
comp_3553,consulting,93810,46905,8,26,1035,9586,1
comp_3554,consulting,56080,18693,4,43,1078,8104,1
comp_3555,IT,80830,20208,9,65,193,937,1
comp_3556,IT,38750,19375,3,97,536,2508,1
comp_3557,health,23360,5840,6,15,644,1229,1
comp_3558,service,35390,11797,8,81,169,176,0
comp_3559,retail,99600,33200,9,64,240,860,1
comp_3560,service,52890,13222,8,34,1177,3723,0
comp_3561,retail,31450,10483,3,69,255,702,1
comp_3562,retail,80910,26970,4,73,1165,2544,1
comp_3563,service,54600,13650,5,13,288,1500,1
comp_3564,service,69400,34700,7,16,1047,1638,1
comp_3565,retail,80050,40025,7,68,395,900,1
comp_3566,health,69280,23093,9,82,757,2406,0
comp_3567,service,70350,35175,9,59,276,2876,0
comp_3568,retail,82450,27483,8,77,753,3050,1
comp_3569,service,39040,13013,8,93,823,2585,0
comp_3570,IT,64750,32375,6,89,650,1625,1
comp_3571,travel,33590,8398,4,88,1065,6359,1
comp_3572,consulting,1210,403,3,32,183,1986,1
comp_3573,retail,99150,49575,7,88,1042,2740,1
comp_3574,energy,19330,9665,4,91,977,2834,1
comp_3575,consulting,51050,17017,3,50,469,3044,1
comp_3576,gov,53780,13445,8,41,981,2617,0
comp_3577,service,52600,13150,7,65,1075,5558,0
comp_3578,health,88600,44300,5,95,729,750,0
comp_3579,finance,27600,13800,5,13,1184,12316,1
comp_3580,energy,70600,17650,7,39,865,9454,0
comp_3581,energy,58320,29160,8,49,807,4185,0
comp_3582,health,25030,6258,4,62,349,2307,1
comp_3583,health,81420,40710,8,97,358,591,0
comp_3584,consulting,40640,13547,4,74,837,3464,1
comp_3585,finance,2750,688,3,95,444,1468,1
comp_3586,service,35980,17990,8,35,818,1327,0
comp_3587,retail,70480,35240,7,19,405,672,1
comp_3588,gov,4930,2465,6,64,417,1691,0
comp_3589,energy,24900,8300,4,92,1079,7939,1
comp_3590,IT,62310,31155,6,74,312,1284,1
comp_3591,gov,51110,25555,7,26,664,1459,0
comp_3592,consulting,99260,24815,5,76,1083,11847,1
comp_3593,gov,27410,6852,3,85,123,163,1
comp_3594,energy,52320,17440,8,52,1062,4400,0
comp_3595,IT,79420,19855,7,80,984,4125,1
comp_3596,health,79690,19922,6,98,365,653,0
comp_3597,finance,39570,9892,8,74,130,341,0
comp_3598,service,61280,15320,4,68,1040,6546,1
comp_3599,energy,43780,21890,4,81,661,795,1
comp_3600,retail,2090,1045,5,17,299,1218,1
comp_3601,service,77990,19498,8,57,501,706,0
comp_3602,travel,8190,2048,8,13,396,1899,1
comp_3603,health,55420,27710,9,93,592,4028,0
comp_3604,finance,35970,8992,7,98,694,960,0
comp_3605,travel,33570,8392,4,42,210,761,1
comp_3606,IT,90460,30153,7,68,763,4756,1
comp_3607,travel,26610,6652,3,18,1062,3708,1
comp_3608,finance,43600,14533,9,48,174,1647,0
comp_3609,consulting,90580,22645,5,28,779,905,1
comp_3610,gov,22020,7340,8,72,867,2907,0
comp_3611,retail,72490,36245,4,49,826,3593,1
comp_3612,health,39360,13120,9,86,627,2052,0
comp_3613,IT,44830,22415,3,98,327,614,1
comp_3614,health,49670,12418,3,96,848,2428,1
comp_3615,IT,52430,13108,9,15,249,355,1
comp_3616,travel,83630,20908,3,43,259,324,1
comp_3617,energy,5190,1730,7,88,345,701,0
comp_3618,consulting,60970,30485,9,12,906,2946,1
comp_3619,health,9040,4520,3,66,379,1014,1
comp_3620,health,74080,37040,5,16,458,547,1
comp_3621,consulting,43790,14597,8,22,629,4844,1
comp_3622,service,87430,43715,4,76,1106,1331,1
comp_3623,consulting,44110,11028,3,75,905,2569,1
comp_3624,travel,68320,17080,9,66,126,226,0
comp_3625,consulting,56270,18757,9,19,788,5963,1
comp_3626,gov,19760,6587,4,92,935,8515,1
comp_3627,energy,67470,16868,8,96,1164,2628,0
comp_3628,consulting,83400,27800,9,18,475,2022,1
comp_3629,consulting,47110,15703,6,56,457,1852,1
comp_3630,travel,36570,12190,9,89,952,1049,0
comp_3631,retail,79700,19925,3,44,258,607,1
comp_3632,health,62980,20993,9,46,1124,1195,0
comp_3633,health,93200,46600,7,75,1007,1369,0
comp_3634,travel,62260,20753,9,18,825,2886,1
comp_3635,travel,21170,7057,5,95,277,1201,0
comp_3636,retail,9460,4730,7,47,984,1137,1
comp_3637,health,22440,11220,7,25,1121,11950,0
comp_3638,energy,17010,5670,6,34,442,3589,0
comp_3639,gov,19550,6517,7,62,542,982,0
comp_3640,consulting,67690,16922,6,14,266,633,1
comp_3641,gov,2680,893,9,63,396,1270,0
comp_3642,finance,9750,2438,4,58,1101,3063,1
comp_3643,consulting,270,90,6,15,1125,2636,1
comp_3644,energy,76330,38165,8,28,974,7507,0
comp_3645,retail,87750,21938,5,43,905,5111,1
comp_3646,consulting,16480,4120,8,73,623,1615,1
comp_3647,gov,78510,26170,3,50,1009,6353,1
comp_3648,IT,33670,16835,9,33,572,1650,1
comp_3649,travel,34500,17250,3,94,934,2607,1
comp_3650,travel,43310,14437,4,10,856,1709,1
comp_3651,service,96050,32017,7,77,746,4378,0
comp_3652,service,46870,15623,9,32,811,1210,0
comp_3653,service,71040,23680,6,23,408,1611,0
comp_3654,consulting,43850,10962,6,55,857,5095,1
comp_3655,finance,7140,3570,9,70,499,1365,0
comp_3656,IT,81180,40590,9,74,1042,1304,1
comp_3657,travel,45440,22720,6,23,651,2709,0
comp_3658,retail,9690,3230,9,72,882,2463,1
comp_3659,health,67530,33765,8,10,973,5308,1
comp_3660,retail,79750,26583,4,39,280,755,1
comp_3661,health,31280,7820,4,86,810,1016,1
comp_3662,gov,69790,34895,6,99,182,1772,0
comp_3663,finance,11850,2962,8,81,305,3221,0
comp_3664,energy,48180,16060,6,11,477,2774,1
comp_3665,retail,23340,7780,4,28,783,6754,1
comp_3666,finance,81670,40835,3,39,763,2070,1
comp_3667,health,88890,22222,4,10,180,882,1
comp_3668,IT,8860,2215,9,35,673,1512,1
comp_3669,consulting,32820,8205,9,50,1081,5308,1
comp_3670,IT,72930,24310,4,25,1021,7705,1
comp_3671,consulting,97580,32527,4,74,274,2155,1
comp_3672,consulting,29300,14650,9,81,192,683,1
comp_3673,finance,60010,30005,4,17,528,1312,1
comp_3674,IT,22500,11250,8,64,497,930,1
comp_3675,health,33950,11317,3,36,906,1073,1
comp_3676,finance,20260,6753,6,87,865,4732,0
comp_3677,health,67090,16772,8,17,841,8663,1
comp_3678,gov,26310,6578,3,82,1030,3681,1
comp_3679,travel,73730,36865,8,63,173,693,0
comp_3680,gov,20390,10195,6,13,605,4012,1
comp_3681,consulting,40160,20080,3,39,162,273,1
comp_3682,finance,4270,2135,6,45,892,2642,0
comp_3683,energy,42470,21235,3,30,249,385,1
comp_3684,gov,25590,6398,8,79,809,2053,0
comp_3685,retail,53790,17930,8,68,892,4577,1
comp_3686,service,81060,27020,8,15,306,757,1
comp_3687,health,63640,31820,8,66,331,970,0
comp_3688,energy,49870,16623,9,80,226,844,0
comp_3689,finance,810,202,8,62,465,3189,0
comp_3690,gov,45090,22545,3,28,133,1121,1
comp_3691,consulting,2520,630,9,16,1027,1051,1
comp_3692,retail,18490,6163,6,21,333,510,1
comp_3693,finance,81530,27177,4,14,915,4353,1
comp_3694,energy,62680,20893,8,19,707,1988,1
comp_3695,consulting,75800,37900,7,79,716,791,1
comp_3696,retail,73510,24503,7,38,966,4798,1
comp_3697,health,51900,25950,3,33,675,4839,1
comp_3698,IT,8860,4430,7,41,107,499,1
comp_3699,energy,40850,13617,7,75,365,1500,0
comp_3700,retail,9430,4715,4,28,567,1519,1
comp_3701,consulting,28740,9580,7,83,261,283,1
comp_3702,finance,44180,11045,6,26,959,1570,0
comp_3703,finance,19950,9975,5,50,525,5923,0
comp_3704,health,85410,42705,8,47,1003,1318,0
comp_3705,finance,59500,14875,7,85,258,1077,0
comp_3706,retail,6410,2137,8,65,461,511,1
comp_3707,travel,45590,22795,3,58,797,2404,1
comp_3708,retail,41940,10485,5,65,743,1127,1
comp_3709,gov,79980,26660,6,41,785,2684,0
comp_3710,IT,4210,1052,4,43,1150,1342,1
comp_3711,retail,70090,23363,7,46,542,1659,1
comp_3712,consulting,38090,12697,9,63,539,897,1
comp_3713,gov,31500,7875,4,54,1146,2586,1
comp_3714,IT,11710,5855,6,90,222,235,1
comp_3715,finance,14790,4930,7,54,511,3034,0
comp_3716,travel,36270,9068,8,48,432,1636,0
comp_3717,service,78250,19562,3,22,429,598,1
comp_3718,consulting,81270,27090,6,68,943,1018,1
comp_3719,health,84110,42055,4,45,889,1675,1
comp_3720,finance,51320,25660,7,98,692,2207,0
comp_3721,consulting,58860,14715,5,91,612,5530,1
comp_3722,retail,95170,47585,8,86,368,948,1
comp_3723,energy,50,25,8,85,375,497,0
comp_3724,health,47550,11888,6,16,199,238,1
comp_3725,health,38750,19375,8,87,867,2076,0
comp_3726,gov,10120,3373,9,68,1081,7477,0
comp_3727,finance,79120,39560,8,17,399,401,1
comp_3728,gov,1760,440,4,78,1149,6676,1
comp_3729,gov,88430,29477,6,64,882,2235,0
comp_3730,consulting,26090,8697,9,17,855,1204,1
comp_3731,finance,59260,14815,7,12,1009,6821,1
comp_3732,IT,52760,17587,9,20,1002,2286,1
comp_3733,consulting,87620,43810,7,85,187,452,1
comp_3734,energy,3370,1123,6,10,721,6455,1
comp_3735,gov,89730,44865,6,17,686,2976,1
comp_3736,consulting,58280,19427,3,29,193,1625,1
comp_3737,energy,9480,2370,9,77,968,1860,0
comp_3738,energy,11550,2888,4,43,685,829,1
comp_3739,consulting,89550,29850,9,48,286,2200,1
comp_3740,finance,220,55,7,16,464,986,1
comp_3741,retail,83240,20810,8,33,1024,2254,1
comp_3742,IT,79730,26577,5,28,916,7181,1
comp_3743,health,23510,11755,5,86,1137,3211,0
comp_3744,health,25670,8557,4,75,1068,3750,1
comp_3745,consulting,48770,24385,7,87,228,1368,1
comp_3746,health,75920,37960,9,23,1002,7396,0
comp_3747,service,6460,1615,9,79,445,1271,0
comp_3748,energy,28460,14230,5,13,397,523,1
comp_3749,retail,12920,4307,4,42,1026,1283,1
comp_3750,consulting,54910,18303,4,91,768,2836,1
comp_3751,IT,45800,11450,9,62,453,1219,1
comp_3752,finance,22670,5668,4,77,444,1395,1
comp_3753,health,87600,21900,4,60,1063,1312,1
comp_3754,consulting,13560,3390,9,26,1190,2570,1
comp_3755,service,32200,16100,9,83,945,1016,0
comp_3756,finance,8890,2963,4,90,636,4024,1
comp_3757,finance,19310,9655,5,82,236,1714,0
comp_3758,consulting,46820,23410,5,93,549,6181,1
comp_3759,health,21010,10505,9,25,542,2840,0
comp_3760,gov,55400,13850,6,72,1129,5791,0
comp_3761,consulting,41760,13920,4,66,742,3364,1
comp_3762,energy,21310,5328,5,95,1086,3781,0
comp_3763,energy,23190,11595,3,28,788,2107,1
comp_3764,IT,31920,10640,8,28,374,939,1
comp_3765,health,79560,19890,5,15,673,2665,1
comp_3766,energy,3230,1077,8,13,340,572,1
comp_3767,consulting,47930,11982,3,32,122,291,1
comp_3768,health,7580,2527,7,71,321,2932,0
comp_3769,service,98770,24692,8,19,869,3708,1
comp_3770,retail,76700,19175,7,58,786,861,1
comp_3771,health,91670,45835,7,46,1037,2380,0
comp_3772,health,70310,17578,9,94,102,219,0
comp_3773,service,13360,4453,3,85,253,500,1
comp_3774,service,30690,15345,6,18,624,3359,1
comp_3775,health,79360,39680,8,27,689,2997,0
comp_3776,service,78120,39060,6,61,977,1239,0
comp_3777,gov,49060,12265,5,43,935,1481,0
comp_3778,retail,51310,25655,5,69,1033,4597,1
comp_3779,IT,10610,3537,5,52,320,757,1
comp_3780,energy,59890,19963,9,84,918,6880,0
comp_3781,energy,89980,29993,4,90,790,2096,1
comp_3782,energy,13700,4567,3,32,934,2320,1
comp_3783,travel,85210,42605,9,73,248,362,0
comp_3784,health,95980,47990,9,89,1087,2449,0
comp_3785,finance,61650,30825,6,95,151,294,0
comp_3786,energy,33550,11183,7,36,964,1079,0
comp_3787,finance,35370,8842,3,88,1041,2021,1
comp_3788,travel,37440,12480,3,85,214,999,1
comp_3789,travel,22950,11475,3,14,216,373,1
comp_3790,travel,19510,4878,5,76,1046,1836,0
comp_3791,travel,2300,767,5,34,1188,9137,0
comp_3792,gov,18660,9330,5,49,316,538,0
comp_3793,retail,27190,13595,4,40,548,710,1
comp_3794,consulting,81930,27310,7,31,1113,7612,1
comp_3795,travel,93320,31107,4,46,757,1061,1
comp_3796,IT,42390,21195,8,44,1188,4517,1
comp_3797,gov,12940,6470,7,94,1069,2662,0
comp_3798,retail,82100,27367,5,94,310,348,1
comp_3799,consulting,9930,3310,6,23,795,7422,1
comp_3800,travel,79100,26367,5,10,919,1628,1
comp_3801,service,26070,13035,7,62,755,908,0
comp_3802,energy,86710,28903,6,64,662,4287,0
comp_3803,consulting,16530,4132,6,58,135,148,1
comp_3804,IT,15320,5107,6,55,119,399,1
comp_3805,service,22740,5685,6,31,437,2917,0
comp_3806,service,30880,15440,9,63,817,4298,0
comp_3807,consulting,43590,14530,4,95,472,694,1
comp_3808,retail,46850,23425,8,88,868,1749,1
comp_3809,gov,38800,12933,3,24,612,1149,1
comp_3810,retail,2260,565,5,90,503,1635,1
comp_3811,energy,29190,14595,5,88,136,624,0
comp_3812,consulting,40890,20445,4,14,902,1266,1
comp_3813,health,83700,27900,9,26,685,972,0
comp_3814,energy,60150,15038,9,12,263,1225,1
comp_3815,retail,21250,10625,6,83,349,701,1
comp_3816,energy,8320,2080,7,19,1115,1669,1
comp_3817,IT,48270,24135,9,53,508,3354,1
comp_3818,retail,49250,24625,8,60,603,795,1
comp_3819,health,51750,17250,5,78,1086,9276,0
comp_3820,service,15620,5207,3,88,1042,8425,1
comp_3821,IT,20980,5245,5,76,1180,4350,1
comp_3822,IT,40060,20030,7,61,804,7182,1
comp_3823,travel,99850,49925,8,90,392,2614,0
comp_3824,service,23270,5818,4,41,1007,5798,1
comp_3825,service,85460,21365,7,46,792,1131,0
comp_3826,IT,28850,14425,4,25,202,855,1
comp_3827,retail,12380,6190,5,75,1024,1698,1
comp_3828,health,78450,39225,8,83,561,1589,0
comp_3829,retail,34880,8720,3,25,778,2517,1
comp_3830,IT,80620,40310,4,43,896,4158,1
comp_3831,service,80170,20042,6,17,633,2071,1
comp_3832,consulting,86160,43080,8,53,693,2464,1
comp_3833,travel,9700,2425,9,34,852,4470,0
comp_3834,retail,96060,24015,4,46,311,515,1
comp_3835,consulting,39980,19990,9,61,384,581,1
comp_3836,gov,92810,46405,4,67,445,1472,1
comp_3837,IT,7560,2520,5,98,106,376,1
comp_3838,energy,94140,23535,4,48,401,839,1
comp_3839,gov,27220,13610,8,11,447,831,1
comp_3840,retail,8370,2092,7,26,305,1990,1
comp_3841,IT,26540,13270,7,21,475,1309,1
comp_3842,finance,44220,22110,4,86,900,3637,1
comp_3843,energy,50630,25315,3,26,124,466,1
comp_3844,energy,53640,26820,9,51,1059,2853,0
comp_3845,finance,34230,8558,7,75,471,3038,0
comp_3846,finance,30890,7722,4,74,525,5168,1
comp_3847,health,49660,12415,5,68,105,973,0
comp_3848,gov,87560,21890,6,96,252,741,0
comp_3849,retail,18050,4512,5,71,900,2947,1
comp_3850,gov,84800,42400,7,18,992,1561,1
comp_3851,consulting,98090,49045,9,83,455,524,1
comp_3852,retail,73970,36985,4,88,255,1377,1
comp_3853,health,28370,9457,8,72,628,5938,0
comp_3854,retail,72040,24013,6,92,1014,4519,1
comp_3855,energy,83860,27953,8,67,297,374,0
comp_3856,finance,51230,17077,9,47,434,948,0
comp_3857,energy,82010,20502,3,87,1094,1169,1
comp_3858,consulting,3070,1023,3,48,1063,1798,1
comp_3859,IT,20060,5015,5,73,666,2152,1
comp_3860,consulting,15900,7950,7,49,487,4268,1
comp_3861,energy,35620,8905,7,88,393,870,0
comp_3862,energy,21130,7043,5,16,1191,7346,1
comp_3863,retail,7640,3820,7,14,245,639,1
comp_3864,finance,23460,7820,6,74,670,1053,0
comp_3865,finance,88110,44055,8,76,929,2751,0
comp_3866,retail,33690,16845,7,31,587,597,1
comp_3867,consulting,36570,12190,4,28,1175,6849,1
comp_3868,travel,57590,19197,4,42,1063,5838,1
comp_3869,IT,2070,690,3,44,118,397,1
comp_3870,finance,35000,8750,9,35,534,805,0
comp_3871,IT,73320,24440,8,18,1073,1146,1
comp_3872,finance,83730,27910,4,78,228,1571,1
comp_3873,energy,23150,5788,8,33,588,2543,0
comp_3874,gov,1750,438,3,28,255,362,1
comp_3875,health,85070,21268,3,34,1116,1246,1
comp_3876,energy,49630,16543,6,23,541,1578,0
comp_3877,travel,83490,20872,7,19,901,1223,1
comp_3878,gov,20290,10145,8,61,1025,4285,0
comp_3879,consulting,55650,27825,4,86,854,1824,1
comp_3880,finance,62380,15595,8,21,976,6262,0
comp_3881,gov,41110,10278,6,19,571,3359,1
comp_3882,energy,31550,15775,5,37,664,713,0
comp_3883,finance,97680,48840,6,81,937,1327,0
comp_3884,energy,33620,16810,9,91,835,4912,0
comp_3885,finance,2730,910,4,69,1173,4382,1
comp_3886,retail,46850,11712,3,46,491,2330,1
comp_3887,IT,36750,9188,5,84,595,2203,1
comp_3888,health,12450,6225,4,34,1137,1916,1
comp_3889,service,70460,23487,7,10,1129,1352,1
comp_3890,consulting,90140,30047,6,91,648,1951,1
comp_3891,energy,76990,19248,7,81,307,1385,0
comp_3892,finance,67830,22610,7,57,292,366,0
comp_3893,health,91110,30370,3,55,470,1450,1
comp_3894,IT,30570,15285,6,54,247,2855,1
comp_3895,finance,53670,17890,6,49,675,3053,0
comp_3896,retail,55870,27935,7,30,725,1319,1
comp_3897,gov,2810,937,4,64,346,1312,1
comp_3898,travel,80540,26847,9,78,883,1551,0
comp_3899,finance,71700,35850,6,43,284,439,0
comp_3900,IT,85320,28440,5,53,562,2488,1
comp_3901,health,85830,42915,9,35,591,2032,0
